,position of first of a pair,position of second of a pair,score of first of a pair,token before the pair,score of the token before the pair,position of max score in saliency map,max score in saliency map,max score token,sum of score between pair,which smile
22475,21,50,1.296497881074464e-28,c,7.890666637521797e-30,48,0.9999915361404419,s,1.0,4845
22476,8,53,1.1372411901078294e-09,c,2.313903235684478e-10,52,0.5146622657775879,2,1.0,4845
22477,4,7,4.895422875961231e-07,C,7.419599512559216e-08,6,0.9999558925628662,O,0.9999982118606567,4846
22478,17,20,1.8644163901626598e-07,C,4.1563830155411097e-10,19,0.999975323677063,O,0.9999859929084778,4846
22479,29,31,1.0768394262260923e-33,c,9.359943696230406e-29,30,1.0,Br,1.0,4846
22480,13,34,2.1730467779701382e-39,c,5.602937766771705e-40,32,1.0,s,1.0,4846
22481,6,9,2.447869337784958e-11,C,1.1044328429229977e-13,8,1.0,O,1.0,4847
22482,20,22,5.0567485786255466e-15,C,8.315245019090131e-17,21,1.0,F,1.0,4847
22483,23,25,9.816994439582061e-11,),1.3944200611890056e-13,24,1.0,F,1.0,4847
22484,18,27,6.72504253399934e-37,c,5.274945879734588e-36,26,1.0,F,1.0,4847
22485,11,30,1.7382348576770947e-18,N,1.2919731919514208e-18,29,1.0,2,1.0,4847
22486,37,40,4.1261195848907306e-11,C,1.2994893518452483e-13,39,0.9999884366989136,O,1.0,4847
22487,43,45,7.447219832101837e-05,C,0.9872308373451233,42,0.9872308373451233,C,4.449474727152847e-05,4847
22488,46,48,4.765167650928621e-15,),4.8553653095697105e-14,37,1.0,(,1.2232229118502858e-10,4847
22489,35,51,1.969104602069233e-41,C,2.802596928649634e-45,11,0.9997413754463196,(,2.509622353054264e-34,4847
22490,55,57,0.00034088161191903055,C,7.653695320186671e-06,56,0.8400015234947205,O,0.8400015234947205,4847
22491,67,70,1.6892010385310232e-19,C,0.004817598965018988,69,0.9951823353767395,O,0.9951823353767395,4847
22492,65,72,3.231256641811342e-06,c,6.4165064941335e-06,71,0.8021625280380249,O,0.875307559967041,4847
22493,17,20,2.1886069134779973e-06,c,8.298557645503024e-07,19,0.9986783862113953,O,0.9999970197677612,4848
22494,34,36,2.1600259587555266e-27,c,4.3408302738860186e-33,35,1.0,F,1.0,4848
22495,23,39,0.0002553773229010403,c,5.376774788601324e-05,35,0.8234688639640808,F,0.9991855621337891,4848
22496,5,8,3.697824164927699e-12,C,5.313127981704886e-16,7,1.0,O,1.0,4849
22497,10,13,3.0046488529167665e-26,C,4.007713607968977e-41,12,1.0,O,1.0,4849
22498,21,24,5.267639623107723e-13,C,1.778415874851072e-13,23,0.9999983310699463,O,1.0,4849
22499,19,27,0.006542124319821596,c,0.0015112361870706081,3,0.46799424290657043,O,0.24227698147296906,4849
22500,32,35,1.2245354241713358e-07,C,5.15956111168947e-10,34,0.999998927116394,O,0.9999996423721313,4849
22501,4,14,0.0205412395298481,C,0.009720406495034695,13,0.7602075338363647,1,0.9209774732589722,4850
22502,17,20,5.100223628845546e-13,C,2.1593580909969758e-19,14,0.9995608925819397,),1.3666461200045887e-05,4850
22503,26,38,0.0044853403232991695,2,1.2122504813305568e-06,37,0.7042776942253113,1,0.9954554438591003,4850
22504,8,12,7.605766683127513e-09,c,2.7709973204892435e-10,1,0.49861013889312744,C,6.065735942684114e-05,4851
22505,14,17,0.004510326310992241,C,0.0003254838811699301,16,0.941015899181366,O,0.9411988854408264,4851
22506,20,29,0.005016312934458256,C,9.550970571581274e-05,28,0.7035772204399109,1,0.7087422013282776,4851
22507,8,17,2.251815400811097e-09,c,1.2692690232185555e-09,14,0.9826734066009521,s,1.0,4852
22508,28,31,1.1795648902079847e-08,C,2.350731154870944e-12,30,1.0,O,1.0,4852
22509,38,40,2.878579696442398e-22,c,1.0749126594766641e-29,39,1.0,F,1.0,4852
22510,42,44,2.9946577446628677e-27,c,5.932416472285283e-34,43,1.0,Cl,1.0,4852
22511,24,47,2.0067099024134727e-12,c,1.1576570865118319e-12,43,0.9176375865936279,Cl,1.0000001192092896,4852
22512,5,8,3.697824164927699e-12,C,5.313127981704886e-16,7,1.0,O,1.0,4853
22513,12,15,8.046179573284462e-06,C,1.1720208137333543e-10,14,0.9998791217803955,O,0.9998792409896851,4853
22514,24,28,5.430154333347595e-23,c,3.2334225446901835e-18,27,0.9970867037773132,N,1.0,4853
22515,17,20,2.6981821221738755e-08,c,1.8584709327029714e-09,19,0.9999809265136719,2,1.0,4854
22516,30,32,2.638077232080822e-16,c,6.03015079479719e-15,31,1.0,Cl,1.0,4854
22517,24,39,5.267712932521817e-10,N,2.8486669023664035e-08,38,0.9978367686271667,C,0.9999999403953552,4854
22518,9,44,8.068568924102237e-09,c,4.264108621754303e-09,43,0.9983291029930115,O,0.9999998807907104,4854
22519,12,22,6.506827776320279e-05,c,2.8637523428187706e-06,21,0.7593003511428833,2,0.8709544539451599,4855
22520,4,25,0.00019348604837432504,C,0.00011742575588868931,24,0.938307523727417,1,0.9979057312011719,4855
22521,31,33,6.2268695109091735e-28,c,8.518074024383556e-35,32,1.0,Cl,1.0,4855
22522,15,17,1.6793859910254322e-31,c,1.7847753357866493e-37,16,1.0,F,1.0,4856
22523,19,21,2.3843329485003905e-15,c,3.9308284453009918e-16,20,1.0,F,1.0,4856
22524,8,24,6.842916627647355e-05,c,1.6570727893849835e-05,23,0.9650225639343262,2,0.9872974753379822,4856
22525,30,40,1.8304961713067058e-11,n,4.2604272887381e-10,9,0.7705187201499939,N,7.985514116626291e-08,4856
22526,4,6,0.022010061889886856,C,0.009981933981180191,5,0.9644827246665955,C,0.9644827246665955,4857
22527,8,11,3.1642169353446326e-14,C,1.4658381608268498e-15,10,1.0,O,1.0,4857
22528,10,13,4.9944280851996005e-21,C,2.5474133640757204e-21,12,1.0,O,1.0,4858
22529,19,21,0.0002015244244830683,N,0.6668159365653992,18,0.6668159365653992,N,0.0047799330204725266,4858
22530,15,23,0.0006503754411824048,N,4.310591521061724e-06,17,0.43999117612838745,C,0.9993441104888916,4858
22531,26,28,0.11523161828517914,C,4.560450179269537e-05,27,0.8839585781097412,O,0.8839585781097412,4858
22532,35,37,0.0002517312823329121,c,0.6345012784004211,34,0.6345012784004211,c,0.16171768307685852,4858
22533,11,13,3.200059154551127e-06,C,0.0005069648614153266,12,0.9994885921478271,O,0.9994885921478271,4859
22534,19,21,1.9710068954736926e-05,c,2.526384605516796e-06,12,0.9083085060119629,O,0.02798200584948063,4859
22535,26,29,2.9357773156934996e-11,c,4.455082525112175e-09,28,0.9794368147850037,O,1.0,4859
22536,6,35,3.686156102578053e-10,c,2.809499854983244e-10,34,0.8873165249824524,3,1.0,4859
22537,38,49,0.0003914007975254208,c,5.1635768613778055e-05,48,0.983352541923523,2,0.9901607632637024,4859
22538,16,19,2.6545251330389874e-08,c,3.2144037431791617e-11,18,0.9999839067459106,O,1.0,4860
22539,21,23,0.0002665478677954525,c,3.077834662690293e-06,22,0.9996576309204102,C,0.9996576309204102,4860
22540,8,30,2.05808424790555e-29,c,1.2819685720046564e-32,28,1.0,s,1.0,4860
22541,5,8,3.697824164927699e-12,C,5.313127981704886e-16,7,1.0,O,1.0,4861
22542,25,27,8.503206819221454e-12,C,8.342378528415341e-17,26,1.0,F,1.0,4861
22543,28,30,1.5591072877185752e-10,),9.272944012043288e-14,29,1.0,F,1.0,4861
22544,23,32,1.9380644315114522e-30,c,1.8367915024677713e-31,31,1.0,F,1.0,4861
22545,16,36,4.23275851062499e-05,c,7.064972578518791e-06,35,0.9989283680915833,3,0.9998974800109863,4861
22546,3,5,0.13645480573177338,C,0.07266402989625931,4,0.6913765668869019,C,0.6913765668869019,4862
22547,6,9,4.071832506724604e-07,),1.4268102255243775e-09,8,0.999984860420227,O,0.9999995827674866,4862
22548,19,22,0.00046201751683838665,c,1.5747726820336538e-06,21,0.999438464641571,1,0.9994406700134277,4862
22549,9,12,1.2129271809158126e-08,C,9.939317813234538e-09,11,0.9999998807907104,O,0.9999999403953552,4863
22550,7,33,1.2855720386253078e-20,c,4.318563363606957e-21,32,0.9968396425247192,2,1.0,4863
22551,7,10,1.1733486644516233e-05,C,1.580468556028336e-08,9,0.999923586845398,O,0.9999296069145203,4864
22552,18,21,2.004356680629371e-09,C,5.806064628711039e-16,20,1.0,O,1.0,4864
22553,27,30,2.590286953818577e-07,C,1.2554936574815656e-06,29,0.9999966621398926,O,0.9999983906745911,4864
22554,23,32,6.963721534702927e-05,C,2.090949919875129e-07,26,0.6884135007858276,C,0.9999243021011353,4864
22555,35,38,4.5444495389013184e-11,S,6.445027888116184e-13,37,1.0,O,1.0,4864
22556,39,42,9.803034171093974e-15,),4.96420387639091e-15,41,1.0,O,1.0,4864
22557,48,58,1.4585531373697397e-38,c,0.0,55,1.0,c,1.0,4864
22558,16,61,1.6551201666267952e-14,N,4.191223716286559e-14,60,0.8089302778244019,2,0.9999998807907104,4864
22559,8,11,4.140281826055749e-17,C,2.1019992118375379e-16,10,1.0,O,1.0,4865
22560,13,15,0.03525116667151451,N,0.012360829859972,14,0.35072335600852966,C,0.35072335600852966,4865
22561,22,25,2.317617018438023e-12,C,1.1981491473659912e-16,24,1.0,O,1.0,4865
22562,31,34,0.5402063727378845,c,0.007154885679483414,31,0.5402063727378845,(,0.3461777865886688,4865
22563,19,40,1.4947984539048775e-07,C,4.619034399411248e-08,38,0.9327536225318909,2,0.9999988079071045,4865
22564,48,51,1.2935956750226296e-09,C,2.8538236010455797e-11,50,0.9295222163200378,O,0.9295222163200378,4865
22565,56,59,0.997819185256958,c,6.999254082984407e-07,56,0.997819185256958,(,0.002023209584876895,4865
22566,61,64,0.11606162041425705,c,1.7493637642473914e-05,63,0.6955785751342773,C,0.8611867427825928,4865
22567,66,69,0.002571508986875415,c,2.0030970517836977e-06,67,0.8697453737258911,O,0.9971501231193542,4865
22568,45,72,1.635267327407643e-37,C,0.0,71,1.0,2,1.0,4865
22569,77,79,0.03161432966589928,C,6.625183734954021e-10,78,0.9683856964111328,C,0.9683856964111328,4865
22570,22,24,2.9935604975982984e-20,P,1.0,21,1.0,P,6.92479823574379e-21,4866
22571,25,28,2.0325109289842658e-05,),2.718682026170427e-07,27,0.9992565512657166,O,0.9993311762809753,4866
22572,20,30,8.423192048212513e-05,n,6.957373261684552e-05,21,0.9859090447425842,P,0.9998373985290527,4866
22573,14,34,3.244922774925385e-09,c,1.4053603836217121e-09,33,0.9989483952522278,3,0.9999999403953552,4866
22574,6,37,1.8403381545795128e-05,c,2.2229654561556345e-08,34,0.9028621912002563,),0.9999809861183167,4866
22575,4,6,8.334506856044754e-05,C,0.0005026868893764913,5,0.9985988736152649,O,0.9985988736152649,4867
22576,19,30,0.00018103250476997346,c,2.8350402203614067e-07,29,0.9958361387252808,2,0.9990773797035217,4867
22577,18,21,6.006264235969283e-11,C,8.691151964779209e-12,20,1.0,O,1.0,4868
22578,27,36,9.61754412855953e-05,N,7.742242047470427e-08,30,0.9856234788894653,4,0.9999034404754639,4868
22579,16,41,7.030239057570498e-09,c,6.1972214027150585e-09,40,0.9960533380508423,C,0.9999908208847046,4868
22580,43,46,0.020523659884929657,c,6.690079317195341e-05,45,0.9534299969673157,C,0.9601446390151978,4868
22581,9,49,7.443958338626544e-07,c,1.1453814607875756e-07,48,0.9999581575393677,2,0.9999701976776123,4868
22582,60,62,4.365138374851085e-05,c,0.000909086549654603,61,0.9429716467857361,N,0.9429716467857361,4868
22583,16,19,4.505991690884059e-10,C,3.6870755337758965e-09,18,1.0,O,1.0,4869
22584,28,31,1.732297638668001e-10,S,6.957885873362657e-13,30,1.0,O,1.0,4869
22585,32,35,1.368367902711623e-13,),1.1615045594858004e-21,34,1.0,O,1.0,4869
22586,41,43,0.0026109686587005854,c,0.00036841441760770977,42,0.9288089871406555,C,0.9288089871406555,4869
22587,26,47,6.217094050953165e-05,c,2.649701116297365e-07,46,0.5728619694709778,4,0.9999371767044067,4869
22588,12,51,2.8874456603489307e-08,c,3.5392686559276854e-09,50,0.9464136362075806,3,0.9999998807907104,4869
22589,7,17,2.1083162948798417e-07,c,4.79498567074188e-07,1,0.5015642046928406,F,0.498433381319046,4870
22590,6,8,0.055527105927467346,c,0.04446058347821236,7,0.5505357980728149,C,0.5505357980728149,4871
22591,12,15,0.00018007353355642408,S,0.00014620635192841291,14,0.9996256828308105,O,0.9996669292449951,4871
22592,16,19,7.489895506296307e-05,),1.633634019526653e-05,18,0.9954584836959839,O,0.9992291331291199,4871
22593,34,36,0.0005858907825313509,c,7.987708841028507e-07,35,0.9984847903251648,C,0.9984847903251648,4871
22594,28,40,2.105675182828559e-11,N,1.2184156461536588e-11,39,0.9959926009178162,3,1.0,4871
22595,10,43,1.7669234964046154e-08,c,4.64459626314806e-09,42,0.9934787750244141,2,0.9999998807907104,4871
22596,45,47,1.0372902536914808e-10,c,3.711812216096455e-13,28,0.9988862872123718,(,5.599310620198195e-13,4871
22597,4,20,2.8466043758279547e-11,C,1.439419850673973e-11,19,0.952164351940155,1,0.9999999403953552,4872
22598,31,33,1.0414762905190945e-20,c,1.0563878089031855e-30,32,1.0,Cl,1.0,4872
22599,25,37,0.02168203331530094,1,0.0021232988219708204,32,0.6823374629020691,Cl,0.9698672294616699,4872
22600,7,10,0.00010362798639107496,C,2.4676606699358672e-05,9,0.9899368286132812,O,0.9899386167526245,4873
22601,21,24,1.466526163338257e-15,C,8.466240404049474e-13,23,1.0,O,1.0,4873
22602,30,32,0.03206867352128029,n,0.8623983860015869,29,0.8623983860015869,n,0.10020605474710464,4873
22603,19,36,1.860024951838568e-07,c,1.5530030594845812e-08,34,0.9186702966690063,n,0.9999986290931702,4873
22604,7,10,0.03501005470752716,C,0.032297283411026,9,0.8909451961517334,O,0.8921623826026917,4874
22605,11,14,0.0007806401117704809,),1.3715927593693777e-07,13,0.9979832172393799,O,0.9980033040046692,4874
22606,5,8,3.697824164927699e-12,C,5.313127981704886e-16,7,1.0,O,1.0,4875
22607,17,19,0.057566769421100616,c,0.0016454515280202031,18,0.7704405784606934,C,0.7704405784606934,4875
22608,26,28,1.0244375606063144e-14,c,2.7919399728561776e-16,27,1.0,Cl,1.0,4875
22609,15,33,3.877335341684329e-09,c,3.0111884097294705e-09,32,0.9321296811103821,2,1.0,4875
22610,3,6,1.2379707259313477e-09,C,6.431982632051567e-14,5,1.0,O,1.0,4876
22611,15,18,1.878882116557179e-08,C,6.460591617241107e-09,17,0.9999666213989258,O,1.0,4876
22612,13,20,0.010035657323896885,C,0.0019195362692698836,19,0.38542309403419495,O,0.39257198572158813,4876
22613,24,27,6.959584197829827e-08,C,3.5863490996379532e-12,26,0.9999611377716064,O,0.9999998807907104,4876
22614,32,35,2.4649327770021046e-06,C,9.434163672494833e-09,34,0.9999973773956299,O,0.9999974966049194,4876
22615,41,43,0.0,c,0.0,42,1.0,I,1.0,4876
22616,45,47,8.380043078730359e-13,c,1.6793219096331003e-15,42,0.9999994039535522,I,5.979457000648836e-07,4876
22617,29,53,3.3065539195575866e-10,C,2.354907380208715e-10,52,0.9996988773345947,O,1.0,4876
22618,14,17,0.00217396835796535,C,2.249300632684026e-05,16,0.9864726066589355,O,0.9864999055862427,4877
22619,25,28,9.169796976493672e-05,c,0.00013888644753023982,26,0.6715444326400757,O,0.9995033144950867,4877
22620,30,32,0.07757753133773804,c,0.010753002017736435,31,0.8642278909683228,O,0.8642278909683228,4877
22621,19,35,0.04320075735449791,C,0.00019423864432610571,34,0.9071007370948792,3,0.9333410263061523,4877
22622,44,46,0.0007927840924821794,c,4.5301694626687095e-05,45,0.999099850654602,O,0.999099850654602,4877
22623,48,51,0.0018733389442786574,c,0.0002947595785371959,50,0.5954918265342712,C,0.5977574586868286,4877
22624,8,54,5.370429221329687e-07,c,1.4119279967417242e-07,53,0.9997343420982361,2,0.9999986886978149,4877
22625,14,17,5.3675074013881385e-05,C,3.1081833640200784e-06,16,0.9998413324356079,O,0.9998441934585571,4878
22626,23,25,1.4035039798608289e-34,c,3.8990890477386034e-33,24,1.0,Br,1.0,4878
22627,11,29,5.587710347754182e-07,c,3.4347067412454635e-07,24,0.9989112615585327,Br,0.9996498227119446,4878
22628,4,33,0.00796242244541645,C,0.0041359905153512955,32,0.4756920039653778,1,0.9847394227981567,4878
22629,44,47,4.520887584105217e-15,C,1.0071494332963837e-10,46,0.9999994039535522,O,1.0,4878
22630,53,55,0.0,c,0.0,54,1.0,F,1.0,4878
22631,5,7,2.482518437977927e-33,c,1.448398450923884e-34,6,1.0,Cl,1.0,4879
22632,15,18,1.8379829214154597e-07,C,1.0984264164903834e-08,17,0.9999991655349731,O,0.9999996423721313,4879
22633,20,23,3.0121505336821824e-21,C,2.4350296881075745e-27,22,1.0,O,1.0,4879
22634,34,36,5.448318494218105e-40,c,1.5260140276497258e-42,35,1.0,Cl,1.0,4879
22635,28,41,6.2461761928519096e-24,1,1.7576847103798513e-26,40,1.0,Cl,1.0,4879
22636,7,10,2.282090195475725e-16,C,6.8350529585297715e-18,9,1.0,O,1.0,4880
22637,5,12,5.2306837460491806e-05,c,0.00016010715626180172,11,0.9984835982322693,O,0.9996662139892578,4880
22638,18,20,3.367143290233798e-05,c,6.113400013418868e-05,13,0.6408811807632446,s,0.0009648646810092032,4880
22639,22,24,0.0012402433203533292,n,0.0013654859503731132,23,0.9959873557090759,C,0.9959873557090759,4880
22640,26,29,4.2949948692694306e-05,c,0.0001237577380379662,28,0.9995005130767822,O,0.9998160600662231,4880
22641,4,7,4.895422875961231e-07,C,7.419599512559216e-08,6,0.9999558925628662,O,0.9999982118606567,4881
22642,15,18,2.5584576235360146e-08,S,9.843847514900972e-09,17,0.9999994039535522,O,0.9999998211860657,4881
22643,19,22,5.1591233507508605e-09,),1.9004481826125422e-14,21,0.9999994039535522,O,1.0,4881
22644,28,30,1.1153570255285192e-19,c,7.239395459874951e-23,29,1.0,F,1.0,4881
22645,12,34,0.0003911638632416725,c,0.00010499185736989602,33,0.9281206727027893,2,0.99672931432724,4881
22646,47,49,0.4459643065929413,C,0.03698744997382164,47,0.4459643065929413,(,0.35402911901474,4881
22647,45,52,4.749106665258296e-06,c,1.2242438174325798e-07,51,0.996273398399353,O,0.9999945163726807,4881
22648,37,55,4.786441571613182e-17,c,1.4439961413897786e-19,54,1.0,2,1.0,4881
22649,5,8,3.697824164927699e-12,C,5.313127981704886e-16,7,1.0,O,1.0,4882
22650,30,32,6.430569767041766e-26,c,7.329039390610549e-37,31,1.0,Cl,1.0,4882
22651,34,37,0.009483683854341507,c,0.0014123298460617661,24,0.6054526567459106,-,0.2689417004585266,4882
22652,23,40,2.1975779529448403e-10,c,2.042977332444851e-12,39,0.99997878074646,3,0.9999999403953552,4882
22653,17,44,1.9315104392485555e-30,c,1.2985608510906656e-31,42,1.0,s,1.0,4882
22654,10,13,2.174194803129336e-20,C,2.5921104754010326e-23,12,1.0,O,1.0,4883
22655,19,29,0.137474924325943,n,0.48293066024780273,18,0.48293066024780273,n,0.2599213719367981,4883
22656,7,33,4.7748849318907105e-09,c,1.0413560014299605e-09,32,0.9998998641967773,N,1.0,4883
22657,37,40,1.7557934484102589e-07,C,0.0006546446238644421,39,0.996767520904541,O,0.9993452429771423,4883
22658,35,42,4.898492534266552e-06,c,1.1013622724931338e-07,41,0.9984728693962097,O,0.9985126256942749,4883
22659,10,13,1.5312815145184931e-16,C,1.6504374111523488e-17,12,1.0,O,1.0,4884
22660,15,27,4.2549930867608055e-07,N,2.1756412138529413e-07,26,0.9219598770141602,3,0.9999762773513794,4884
22661,7,32,4.7622126917888294e-14,C,1.3988673229752696e-13,31,0.9999990463256836,O,0.9999999403953552,4884
22662,35,37,4.163155608694069e-06,2,6.13439769949764e-05,4,0.7736729979515076,2,0.0007600155076943338,4884
22663,13,16,3.437374354337691e-13,c,5.5161210818756044e-17,15,1.0,O,1.0,4885
22664,27,38,0.0,n,0.0,37,1.0,F,1.0,4885
22665,22,43,2.2463515847448434e-07,c,6.761641024866094e-09,42,0.9986791014671326,O,0.9999995231628418,4885
22666,8,49,2.6862328333931984e-11,c,2.3939962425639782e-12,48,0.9997172951698303,4,1.0,4885
22667,8,11,1.5358871238202904e-16,P,1.4264498531701975e-05,10,0.9999856948852539,O,0.9999856948852539,4886
22668,12,14,0.0002868335577659309,),1.5033898534966283e-06,13,0.7323892116546631,O,0.7323892116546631,4886
22669,4,19,1.6904848962440155e-05,C,6.231074621609878e-06,18,0.7890354990959167,N,0.9999745488166809,4886
22670,10,12,0.04626975208520889,C,0.009494239464402199,4,0.4678323268890381,1,0.008457472547888756,4887
22671,13,15,0.0007331871311180294,),6.301121970864187e-07,14,0.9992331266403198,C,0.9992331266403198,4887
22672,6,17,0.0001042497024172917,C,1.861635064415168e-05,16,0.9956451654434204,C,0.9997926950454712,4887
22673,25,27,0.889651894569397,C,6.499052688013762e-06,25,0.889651894569397,(,0.005892426706850529,4887
22674,4,7,4.895422875961231e-07,C,7.419599512559216e-08,6,0.9999558925628662,O,0.9999982118606567,4888
22675,15,18,1.3108974843134558e-11,C,2.372784857051363e-13,17,1.0,O,1.0,4888
22676,12,27,9.681997471489012e-05,c,2.899396167777013e-05,26,0.9724138975143433,2,0.980866014957428,4888
22677,3,5,0.18591520190238953,N,0.34384769201278687,2,0.34384769201278687,N,0.22154000401496887,4889
22678,7,10,9.413715247319487e-07,C,1.7684159258485321e-12,9,0.9999990463256836,O,0.9999990463256836,4889
22679,15,25,0.0526140071451664,c,0.004830221179872751,24,0.6770817041397095,2,0.9053918123245239,4889
