,position of first of a pair,position of second of a pair,score of first of a pair,token before the pair,score of the token before the pair,position of max score in saliency map,max score in saliency map,max score token,sum of score between pair,which smile
2879,6,25,1.7289872630499303e-05,c,2.014865231103613e-06,8,0.48861366510391235,2,0.5062057971954346,627
2880,27,29,8.976704796159751e-11,c,1.7286410525230167e-08,8,0.707048773765564,2,0.0,627
2881,6,9,1.4868804155187953e-20,c,1.230720704679281e-22,7,1.3559872669155482e-10,=,1.3559872669155482e-10,628
2882,23,25,5.908225739859196e-35,c,0.0,23,5.908225739859196e-35,(,0.0,628
2883,15,29,0.005870776250958443,c,0.0017857745988294482,17,0.6827611923217773,C,0.9149302244186401,628
2884,10,13,4.199885598635352e-25,C,2.316855685981443e-28,11,2.2008272622579964e-23,=,2.2008272622579964e-23,629
2885,22,25,0.0011571137001737952,S,0.00348271313123405,21,0.00348271313123405,S,5.517121621778642e-07,629
2886,26,29,1.2992030917757802e-07,),2.0594618472071814e-14,27,9.334821697848383e-06,=,9.334821697848383e-06,629
2887,20,39,8.61775697558187e-06,c,9.71986992226448e-07,21,0.0030996142886579037,S,0.005876557435840368,629
2888,7,42,5.282641168946611e-08,c,3.7719702916660935e-09,40,0.031078724190592766,c,0.031095733866095543,629
2889,5,8,1.405080718441809e-09,C,2.902204843634182e-13,5,1.405080718441809e-09,(,3.684367255729626e-10,630
2890,17,27,0.0003879625292029232,c,3.891481128448504e-07,17,0.0003879625292029232,(,0.0005103164003230631,630
2891,10,31,7.631067546753911e-07,C,4.6900657935111667e-07,27,1.4427166206587572e-05,),4.6923611080273986e-05,630
2892,34,37,8.714041044299847e-09,C,1.5889278301983722e-06,33,1.5889278301983722e-06,C,2.329104198395271e-08,630
2893,44,47,2.577050508989487e-05,S,4.625385372492019e-07,44,2.577050508989487e-05,(,1.023988005499632e-08,630
2894,48,51,3.690690209623426e-05,),2.246313783871301e-07,46,0.0008860310190357268,O,0.00017453523469157517,630
2895,53,55,2.3742093617329374e-05,N,0.9999457597732544,52,0.9999457597732544,N,0.0,630
2896,42,57,1.7000007801470929e-06,c,2.812878392433049e-07,52,0.9988112449645996,N,0.9988158345222473,630
2897,14,17,0.00046076514991000295,c,1.1134593478345778e-05,15,0.001482898136600852,=,0.001482898136600852,631
2898,23,29,1.4855287666648564e-08,c,4.499268943300019e-28,26,1.0,3,1.0,631
2899,7,35,1.5262756278389134e-05,c,4.058616468682885e-06,26,0.48992908000946045,3,0.8165673613548279,631
2900,3,6,2.0948733947534492e-07,S,3.254697178434185e-09,4,2.5990366339101456e-05,=,2.5990366339101456e-05,632
2901,7,10,6.770530092126137e-08,),1.1073680492544591e-13,8,0.0007062052609398961,=,0.0007062052609398961,632
2902,18,21,4.6965977114343804e-12,C,7.471358666885983e-17,19,7.66071472924068e-09,=,7.66071472924068e-09,632
2903,29,31,8.642270202273723e-31,c,6.579144880309526e-35,29,8.642270202273723e-31,(,0.0,632
2904,16,36,0.0,C,0.0,34,5.605193857299268e-44,2,5.605193857299268e-44,632
2905,11,14,2.7302638727633166e-07,C,5.222102572588483e-08,11,2.7302638727633166e-07,(,8.520187577687466e-08,633
2906,28,31,2.6650363873071652e-21,c,9.274705820265647e-23,29,2.2554904992311275e-12,=,2.2554904992311275e-12,633
2907,21,42,6.084224537517002e-07,c,1.0189240384761433e-07,40,0.49899160861968994,n,0.5027182698249817,633
2908,9,46,4.0038816223386675e-05,c,5.173041245143395e-06,43,0.09033644944429398,c,0.1632441282272339,633
2909,22,24,2.488827733459285e-30,c,6.672896179711743e-34,22,2.488827733459285e-30,(,0.0,634
2910,14,28,7.083389164108667e-08,c,1.3964437384217376e-09,26,0.9634389281272888,n,0.9644964933395386,634
2911,30,32,6.465483153263515e-23,c,4.672306768863315e-22,29,4.672306768863315e-22,c,0.0,634
2912,7,36,1.996219439748259e-10,c,2.5105664075431022e-11,31,0.5904344916343689,Br,0.5904856324195862,634
2913,6,8,0.03148185461759567,c,0.046104591339826584,5,0.046104591339826584,c,0.0,635
2914,14,16,0.005344732664525509,c,0.00010560653026914224,14,0.005344732664525509,(,0.0,635
2915,23,25,0.0011351058492437005,C,0.0006164510850794613,21,0.6975038647651672,=,0.0,635
2916,12,27,3.0366916234925156e-06,c,1.4884088272992813e-07,21,0.022439345717430115,=,0.026229361072182655,635
2917,29,32,2.9114099575622276e-08,C,3.47719977811245e-11,30,1.2008679561859026e-07,=,1.2008679561859026e-07,635
2918,15,18,3.1442673464887605e-10,C,2.6019977283908702e-08,14,2.6019977283908702e-08,C,6.94442164092101e-15,636
2919,23,25,0.0,c,0.0,0,0.0,<bos>,0.0,636
2920,11,31,0.00012227451952639967,C,3.827139880741015e-05,24,0.8129246234893799,Cl,0.8555045127868652,636
2921,6,8,0.003840623889118433,c,0.002721696626394987,3,0.2378867119550705,n,0.0,637
2922,16,19,2.3814763494556246e-07,C,1.8635179799275647e-07,17,6.337756076391088e-06,=,6.337756076391088e-06,637
2923,14,36,8.871662430465221e-06,c,5.95308620177093e-06,29,0.07347884774208069,N,0.07591204345226288,637
2924,9,12,1.5569644640396618e-14,C,8.883331099257605e-24,9,1.5569644640396618e-14,(,1.1951221295451901e-17,638
2925,17,20,7.175724749686196e-05,C,3.5288937851873925e-06,17,7.175724749686196e-05,(,1.4816814655205235e-05,638
2926,26,28,0.0,c,0.0,0,0.0,<bos>,0.0,638
2927,7,32,1.8977225408889353e-05,N,6.886581832077354e-05,27,0.9883445501327515,F,0.9890644550323486,638
2928,8,11,7.373761690132596e-08,C,2.9545663693397728e-09,9,2.411453863260249e-07,=,2.411453863260249e-07,639
2929,32,34,0.9999997615814209,C,5.2742536624502515e-31,32,0.9999997615814209,(,0.0,639
2930,40,51,0.00032119129900820553,c,1.3723625613693002e-07,40,0.00032119129900820553,(,0.00018848261970560998,639
2931,24,55,3.3802025427576154e-06,N,1.8592179173992918e-07,53,0.016100069507956505,c,0.019692741334438324,639
2932,13,23,6.466564809670672e-05,c,1.1859045116580091e-05,14,0.9818971753120422,-,0.9819122552871704,640
2933,26,28,0.0003068898804485798,c,2.5733856091392227e-05,26,0.0003068898804485798,(,0.0,640
2934,6,31,2.693160139344286e-09,c,6.786348150100707e-10,27,0.02143765054643154,N,0.02255835570394993,640
2935,4,7,4.895422875961231e-07,C,7.419599512559216e-08,5,4.2338371713412926e-05,=,4.2338371713412926e-05,641
2936,9,12,0.001367374206893146,C,3.517879667924717e-05,9,0.001367374206893146,(,0.0006824777228757739,641
2937,15,18,2.600875745883968e-07,C,2.876492655179419e-10,11,0.00026514288038015366,S,4.791881565324729e-06,641
2938,25,27,0.0013693930814042687,c,0.0009799518156796694,1,0.5775227546691895,C,0.0,641
2939,13,16,1.7580808275852178e-07,S,0.0006448747590184212,11,0.04516887292265892,N,9.526110034130397e-07,642
2940,17,20,4.5303853113409787e-08,),7.839094050469497e-17,18,3.5388120522839017e-06,=,3.5388120522839017e-06,642
2941,23,26,4.734735284728231e-06,C,4.704104217267968e-09,23,4.734735284728231e-06,(,3.8362436498573516e-06,642
2942,40,42,2.6905272137968795e-25,C,2.3759827363747116e-35,40,2.6905272137968795e-25,(,0.0,642
2943,43,45,3.6154919180212895e-24,),9.80292353703069e-41,43,3.6154919180212895e-24,(,0.0,642
2944,37,47,0.0,c,0.0,45,1.7556841319926727e-30,),1.755684696229961e-30,642
2945,7,22,5.3279152780305594e-05,c,3.743062188732438e-05,20,0.07080107182264328,n,0.12243044376373291,643
2946,24,28,3.4545187005623467e-32,c,7.75863257928427e-19,26,0.004051562864333391,#,0.004051562864333391,643
2947,4,6,8.334506856044754e-05,C,0.0005026868893764913,1,0.000712927954737097,O,0.0,644
2948,10,13,5.295455702187512e-19,C,4.3728337627118946e-21,8,3.2356461649954036e-15,N,4.589227155201759e-16,644
2949,21,24,2.854983733868721e-07,C,1.0559914054297792e-09,22,5.326400014382671e-07,=,5.326400014382671e-07,644
2950,10,13,0.0038735901471227407,c,0.00010144678526557982,10,0.0038735901471227407,(,0.0005862737307325006,645
2951,15,17,0.00013111915905028582,C,6.875445251353085e-05,8,0.0005116869579069316,2,0.0,645
2952,20,23,2.498405571316198e-08,C,6.231460486505469e-11,21,1.9789825955740525e-07,=,1.9789825955740525e-07,645
2953,18,25,2.2097992768976837e-07,),2.817194229010056e-07,22,4.013649686385179e-06,O,1.0968115020659752e-05,645
2954,16,19,2.4127150027197786e-05,C,4.343261028605383e-10,16,2.4127150027197786e-05,(,1.8549273228529728e-09,646
2955,4,27,1.297249241360987e-07,C,1.3917041030708788e-07,24,0.9643130898475647,o,0.9643440246582031,646
2956,14,17,1.318327065291669e-07,C,1.2952784461325861e-12,12,3.7597731079586083e-06,O,1.1079795969592965e-09,647
2957,25,28,0.9306842684745789,c,9.586944997863611e-07,25,0.9306842684745789,(,5.128703719492478e-07,647
2958,30,33,0.00016113001038320363,c,9.221486834576353e-05,26,0.951910138130188,O,7.140343222999945e-05,647
2959,35,38,0.1045621782541275,c,1.4462449371421826e-07,12,0.8027713894844055,O,0.000441568874521181,647
2960,4,7,4.895422875961231e-07,C,7.419599512559216e-08,5,4.2338371713412926e-05,=,4.2338371713412926e-05,648
2961,20,22,2.1092540164605343e-22,c,1.072299789441566e-29,20,2.1092540164605343e-22,(,0.0,648
2962,13,41,8.065111654289054e-37,c,3.7575851952033114e-37,39,1.0,S,1.0,648
2963,45,48,9.115146859528522e-09,[N+],1.3060825949651189e-05,44,1.3060825949651189e-05,[N+],9.097465891727552e-09,648
2964,43,50,0.0,c,0.0,0,0.0,<bos>,0.0,648
2965,4,6,0.0005473787314258516,C,0.015838105231523514,2,0.6205018758773804,=,0.0,649
2966,14,17,4.4983808344944975e-11,C,6.610631313186399e-12,15,2.2785320297202816e-09,=,2.2785320297202816e-09,649
2967,29,32,3.6838865981203565e-19,C,4.099865776156529e-21,27,1.5216940121159928e-12,C,1.1700631064782024e-17,649
2968,25,34,0.2954665720462799,c,1.9685382994794054e-06,25,0.2954665720462799,(,0.031709183007478714,649
2969,43,53,0.0005885358550585806,c,1.005884655569389e-07,44,0.41622447967529297,-,0.41628459095954895,649
2970,12,57,9.068718553884025e-10,c,6.788943851532281e-10,53,0.004350030794739723,),0.0044416761957108974,649
2971,5,7,1.8988250980790135e-15,c,3.346299796367627e-15,4,3.346299796367627e-15,c,0.0,650
2972,11,14,1.7460226899856934e-06,C,3.4178111718574655e-07,12,4.450324013305362e-06,=,4.450324013305362e-06,650
2973,21,30,0.00044066266855224967,c,2.1617197489831597e-05,26,0.8166100382804871,O,0.8218348026275635,650
2974,9,34,1.3683598808711395e-05,c,1.0071487395180156e-06,32,0.06112213432788849,c,0.06733125448226929,650
2975,3,6,4.582232122629648e-06,C,4.767341632572197e-09,3,4.582232122629648e-06,(,2.2255665754755682e-08,651
2976,19,22,9.082669061299953e-10,C,6.614294615486793e-14,19,9.082669061299953e-10,(,8.435591114519525e-11,651
2977,31,40,6.732861379532551e-08,c,7.644385124905284e-10,33,0.14329835772514343,4,0.14331655204296112,651
2978,17,46,9.327701491201879e-07,N,4.286115654394962e-05,31,0.19557541608810425,(,0.28877902030944824,651
2979,5,8,4.592132896164003e-09,S,5.837777372619257e-09,6,3.1917213760834784e-08,=,3.1917213760834784e-08,652
2980,9,12,4.852790152654052e-05,),9.173454773581113e-10,10,0.01060180552303791,=,0.01060180552303791,652
2981,18,20,4.50755724159535e-05,c,1.6515428796992637e-05,4,0.823889970779419,S,0.0,652
2982,30,32,0.3859477937221527,C,0.0029691627714782953,30,0.3859477937221527,(,0.0,652
2983,36,45,0.2837904393672943,C,0.002599673578515649,36,0.2837904393672943,(,0.00994132086634636,652
2984,46,55,0.7573435306549072,),0.21597178280353546,46,0.7573435306549072,(,0.0023077537771314383,652
2985,16,19,2.027335540333297e-06,C,1.6768206823059018e-09,17,1.1767546311602928e-05,=,1.1767546311602928e-05,653
2986,13,28,0.0014153866795822978,c,0.00095918751321733,14,0.04459857940673828,O,0.1007089838385582,653
2987,4,32,4.712677764473483e-05,C,3.332273627165705e-05,27,0.008863719180226326,2,0.018584119156003,653
2988,38,48,0.00014421792002394795,c,1.5690631016695988e-07,38,0.00014421792002394795,(,6.405914609786123e-05,653
2989,4,7,1.0057101462734863e-05,C,8.016576430236455e-06,2,5.587648774962872e-05,N,2.9914377591921948e-05,654
2990,21,23,3.735032862015779e-15,c,4.2656857156412383e-16,21,3.735032862015779e-15,(,0.0,654
2991,14,28,1.698849741438302e-11,c,5.49852090941938e-12,26,0.9936518669128418,2,0.9936518669128418,654
2992,3,10,1.0389559065515641e-05,N,6.777390080969781e-05,6,0.004481824580579996,O,0.008697721175849438,655
2993,26,29,0.00013181375106796622,c,0.0002257301821373403,24,0.005264141596853733,(,0.0026840055361390114,655
2994,24,35,0.00015947420615702868,c,2.0416384813870536e-06,3,0.18556642532348633,(,0.11018407344818115,655
2995,10,12,0.00827303808182478,1,0.25929421186447144,9,0.25929421186447144,1,0.0,656
2996,22,25,5.344717546077143e-16,[N+],7.48488488966359e-08,21,7.48488488966359e-08,[N+],3.627638845571537e-22,656
2997,20,27,0.0,c,0.0,0,0.0,<bos>,0.0,656
2998,8,19,0.004156815353780985,c,0.0008221057360060513,3,0.06326375156641006,1,0.08256861567497253,657
2999,25,28,1.8766291631777676e-08,[N+],0.9114685654640198,24,0.9114685654640198,[N+],2.1260795901589802e-10,657
3000,23,30,0.0,c,0.0,0,0.0,<bos>,0.0,657
3001,36,39,1.5779046125263818e-10,C,1.0491426616354715e-09,37,0.001244326471351087,=,0.001244326471351087,657
3002,48,51,6.004884767207841e-08,C,0.08030607551336288,47,0.08030607551336288,C,0.00011323008948238567,657
3003,46,53,3.590405128761631e-08,c,1.4954101290598487e-09,51,0.0005734935402870178,),0.0006170865963213146,657
3004,25,28,1.0347484587919231e-12,C,4.2265183827646074e-17,25,1.0347484587919231e-12,(,9.76526327791001e-15,658
3005,23,42,5.108217688632507e-15,N,6.5544790122241785e-15,40,0.005445091985166073,[nH],0.00544509245082736,658
3006,8,46,2.6899982685790746e-07,c,8.912366666891103e-08,44,0.00384111562743783,C,0.007548443041741848,658
3007,10,13,7.769898572432089e-18,C,3.9659445887493406e-20,10,7.769898572432089e-18,(,3.519806534826455e-18,659
3008,29,39,0.3396730422973633,c,0.05379653722047806,29,0.3396730422973633,(,0.03628656268119812,659
3009,20,45,5.865500665922077e-17,c,4.426074299335984e-18,43,0.7930865287780762,s,0.7930865287780762,659
3010,8,49,5.890629761751143e-09,c,2.836243018222717e-09,45,0.09866583347320557,),0.10443054139614105,659
3011,19,22,5.0406619671193093e-17,C,7.404782549316043e-20,20,1.876037582457268e-15,=,1.876037582457268e-15,660
3012,26,29,6.978455471063802e-18,C,1.3554288192193111e-25,27,5.03599669493429e-15,=,5.03599669493429e-15,660
3013,31,33,0.9922303557395935,N,0.0007563878898508847,31,0.9922303557395935,(,0.0,660
3014,5,8,3.697824164927699e-12,C,5.313127981704886e-16,6,1.0634551017574267e-08,=,1.0634551017574267e-08,661
3015,22,24,2.5790386644075625e-06,c,3.254275782182958e-07,19,0.9701761603355408,3,0.0,661
3016,15,29,7.87846610866838e-12,c,2.1418045288712495e-12,27,0.0024980336893349886,2,0.002498292364180088,661
3017,39,41,4.203895392974451e-45,c,0.0,39,4.203895392974451e-45,(,0.0,661
3018,12,14,0.0,c,0.0,0,0.0,<bos>,0.0,662
3019,4,18,5.8022869779961184e-05,C,5.638725633616559e-05,13,0.9724549055099487,Cl,0.9740650057792664,662
3020,8,11,1.891810486043255e-09,C,3.253682046011619e-10,6,5.172408279463525e-09,N,4.4034723784003305e-11,663
3021,19,22,4.50308398285415e-05,C,2.9855273808720995e-09,19,4.50308398285415e-05,(,1.6812342096272914e-07,663
3022,26,29,1.7864531400846317e-05,C,2.099578887282405e-05,27,0.0055799707770347595,=,0.0055799707770347595,663
3023,5,31,1.984011248623574e-07,c,1.1207258410195209e-07,21,0.00034882486215792596,3,0.0006020888686180115,663
3024,38,41,4.10619316326688e-10,[N+],0.03952746465802193,37,0.03952746465802193,[N+],6.557360448904148e-14,663
3025,27,29,4.3070961908142635e-08,c,1.4794668962148094e-11,27,4.3070961908142635e-08,(,0.0,664
3026,13,35,8.131044171300061e-10,3,2.5056752228636014e-09,33,0.0001547204446978867,n,0.0001612031483091414,664
3027,10,40,0.00011232245014980435,c,9.99344774754718e-06,1,0.7091017365455627,Cl,0.1428280919790268,664
3028,20,23,5.946685632807203e-07,C,8.565044481656514e-06,18,0.0019124081591144204,C,9.568069799570367e-05,665
3029,16,32,3.8735893781449704e-07,C,1.2354662182190168e-08,30,0.6482089161872864,C,0.9104506373405457,665
3030,9,35,1.5765991747684893e-06,c,7.974822580081309e-08,11,5.184995461604558e-05,2,0.00010191414185101166,665
3031,11,13,0.0,c,0.0,0,0.0,<bos>,0.0,666
3032,28,37,2.001190478040371e-05,4,3.707368523464538e-05,29,0.00026915856869891286,c,0.0003336185764055699,666
3033,25,41,4.4877303262413903e-11,c,7.970037824156506e-12,39,5.7228146033594385e-05,C,6.0633909015450627e-05,666
3034,15,47,7.486746333995598e-09,c,7.154221104421765e-10,45,0.9991278052330017,o,0.9991739392280579,666
3035,4,50,9.377149057243628e-10,C,3.269708059860932e-09,47,0.00022676413937006146,),0.00024538597790524364,666
3036,59,61,9.96650468396051e-20,C,1.5768822975792652e-27,59,9.96650468396051e-20,(,0.0,666
3037,62,64,7.088666542642841e-09,),7.223653099297511e-13,62,7.088666542642841e-09,(,0.0,666
3038,57,66,0.0,c,0.0,0,0.0,<bos>,0.0,666
3039,13,16,1.1437899516408834e-08,C,2.87703073809098e-07,12,2.87703073809098e-07,C,2.115165376181949e-09,667
3040,24,27,9.110928678168762e-11,C,2.1549110152535578e-12,25,5.108414580234921e-09,=,5.108414580234921e-09,667
3041,36,39,0.0002600552688818425,c,3.8435255191870965e-06,34,0.10016483068466187,4,5.099866839941569e-08,667
3042,41,44,6.298230166568164e-12,C,3.011604299274495e-10,40,3.011604299274495e-10,C,1.8240470245345364e-10,667
3043,46,48,0.00424804026260972,N,1.9748271370190196e-05,46,0.00424804026260972,(,0.0,667
3044,22,53,2.3536846072147455e-07,c,1.9421297281496663e-07,50,0.01898852176964283,4,0.019234810024499893,667
3045,8,66,1.6713337913643045e-07,c,1.6138706371293665e-07,58,0.6570802330970764,N,0.9912427663803101,667
3046,9,12,0.010120896622538567,c,5.725705243264656e-09,2,0.989456832408905,C,6.798463875190563e-11,668
3047,19,21,0.00281729968264699,c,0.0001750882511259988,15,0.8469881415367126,N,0.0,668
3048,23,26,1.394023222709667e-25,c,3.783375023658277e-29,24,1.6157868204623813e-19,=,1.6157868204623813e-19,668
3049,6,9,1.7475138065492501e-06,C,1.1234811303495462e-08,6,1.7475138065492501e-06,(,1.4228025868590066e-08,669
3050,11,20,0.0003683196846395731,N,2.1947727873339318e-05,13,0.2662959098815918,2,0.26770544052124023,669
3051,3,5,0.13645480573177338,C,0.07266402989625931,3,0.13645480573177338,(,0.0,670
3052,8,11,5.279994184093084e-07,C,9.864947053683792e-11,8,5.279994184093084e-07,(,1.2113962277737755e-08,670
3053,21,23,5.772047185843362e-19,C,3.464985244521786e-26,21,5.772047185843362e-19,(,0.0,670
3054,19,25,0.0,c,0.0,23,4.924706507441565e-38,),4.934063818066941e-38,670
3055,28,43,8.748934874347469e-07,c,5.4402455873514555e-08,40,0.03127603232860565,4,0.03133372962474823,670
3056,6,16,0.3016842305660248,C,0.013636783696711063,6,0.3016842305660248,(,0.02376309409737587,671
3057,18,21,1.1159777102420776e-08,C,1.2293006079744373e-07,16,1.8084850808008923e-06,),2.3154392181368166e-07,671
3058,30,33,2.795990113833033e-16,C,1.0707465458986015e-14,31,2.681702082618642e-12,=,2.681702082618642e-12,671
3059,28,35,7.681325655539695e-07,c,9.56363521709136e-08,6,0.5280144810676575,(,5.214303200773429e-06,671
3060,17,19,8.991778766126732e-25,c,4.918478509284394e-36,17,8.991778766126732e-25,(,0.0,672
3061,21,23,7.223002751466367e-10,c,5.251424850527542e-10,18,1.2687462636051805e-08,Cl,0.0,672
3062,9,26,2.0285084247007035e-05,c,9.515147212368902e-06,22,0.6899853944778442,Cl,0.7037111520767212,672
3063,3,5,0.18591520190238953,N,0.34384769201278687,2,0.34384769201278687,N,0.0,673
3064,26,28,0.0,c,0.0,0,0.0,<bos>,0.0,673
3065,16,35,5.009718417881004e-09,c,7.996972528623303e-10,33,0.2784906029701233,2,0.2785068154335022,673
3066,20,23,5.4135026322787994e-11,C,1.1693772686283133e-11,20,5.4135026322787994e-11,(,1.7970063371369749e-12,674
3067,18,25,0.00045245856745168567,c,0.0001078123168554157,12,0.0007975472835823894,n,0.0003614303423091769,674
3068,36,41,9.935843081620988e-06,c,5.138780512226049e-09,39,0.24572858214378357,2,0.24572943150997162,674
3069,46,48,0.0019310377538204193,c,3.934790129278554e-06,44,0.3916313648223877,1,0.0,674
3070,10,19,1.1911036946760945e-43,N,1.401298464324817e-45,16,2.1023761133241943e-31,C,2.1026022784372925e-31,675
3071,26,37,0.0027583397459238768,c,0.0010765829356387258,9,0.03516346588730812,N,0.011842617765069008,675
3072,20,22,8.101144643000703e-40,c,0.0,20,8.101144643000703e-40,(,0.0,676
3073,12,25,5.55706485272367e-08,C,8.753060498634113e-10,21,0.00038090249290689826,F,0.00048049050383269787,676
3074,29,38,0.96435546875,C,0.003005634294822812,29,0.96435546875,(,0.0033425064757466316,676
3075,42,45,1.5145365530646522e-19,C,3.014333777701626e-14,43,5.263759428331127e-10,=,5.263759428331127e-10,676
3076,48,50,0.0012423174921423197,C,9.872331929727807e-07,46,0.850109875202179,O,0.0,676
3077,51,53,0.866670548915863,),0.006975345313549042,51,0.866670548915863,(,0.0,676
3078,40,55,3.0959890207071794e-09,C,4.3826585027773035e-08,51,0.07443468272686005,(,0.0749758630990982,676
3079,60,63,0.010302369482815266,C,0.0005221710889600217,61,0.022235574200749397,=,0.022235574200749397,676
3080,68,70,0.009508353658020496,N,0.0006598285981453955,68,0.009508353658020496,(,0.0,676
3081,7,72,2.2075621886052943e-10,c,1.7359674808758996e-10,58,0.9830694198608398,2,0.9831353425979614,676
3082,11,13,0.0,c,0.0,0,0.0,<bos>,0.0,677
3083,4,17,4.760534011438722e-06,C,3.6900892155244946e-06,12,0.9505981802940369,F,0.9507889151573181,677
3084,23,33,2.7326429119511886e-08,c,7.163915294317036e-11,31,0.9879590272903442,n,0.9880936741828918,677
3085,4,6,0.022010061889886856,C,0.009981933981180191,4,0.022010061889886856,(,0.0,678
3086,11,14,1.0184322718487238e-08,C,2.1153026583675547e-17,11,1.0184322718487238e-08,(,6.840723632353402e-15,678
3087,8,24,1.2399061894049123e-35,C,5.558267622741467e-37,22,1.564148245756532e-16,1,1.564148245756532e-16,678
3088,26,29,4.7725596807879356e-09,C,2.6235616346070856e-08,27,0.00014442772953771055,=,0.00014442772953771055,678
3089,3,5,0.00020446059352252632,C,0.004051462281495333,2,0.004051462281495333,C,0.0,679
3090,15,18,0.00799468345940113,S,0.0007935483590699732,15,0.00799468345940113,(,0.002427354920655489,679
3091,19,22,5.0806545914383605e-05,),1.696148842711409e-06,20,9.777456580195576e-05,=,9.777456580195576e-05,679
3092,33,36,5.583140061382608e-10,C,5.575358841269917e-07,32,5.575358841269917e-07,C,1.3411802918250615e-11,679
3093,44,47,1.1872352837043883e-22,C,6.52133006308019e-26,45,1.017611095871174e-19,=,1.017611095871174e-19,679
3094,42,49,1.170042537523841e-06,c,3.4892514122475404e-07,2,1.9200926544726826e-05,C,2.7518866772879846e-05,679
3095,13,53,1.916079468179182e-40,c,1.0459291737720435e-41,51,1.0,s,1.0,679
3096,4,7,0.0,C,0.0,0,0.0,<bos>,0.0,680
3097,28,31,2.0060097246504816e-12,C,4.627368280218924e-11,27,4.627368280218924e-11,C,2.663691749810182e-12,680
3098,41,44,1.766050153340082e-11,[N+],0.9982569813728333,40,0.9982569813728333,[N+],4.3118534052500115e-14,680
3099,39,46,0.0,c,0.0,0,0.0,<bos>,0.0,680
3100,25,49,5.6318404800803634e-11,c,8.665334942647984e-12,45,0.9986016154289246,[O-],0.9986023902893066,680
3101,14,52,2.358662344484428e-15,c,8.693562358813914e-17,50,0.6808785796165466,s,0.6808786988258362,680
3102,3,6,2.0948733947534492e-07,S,3.254697178434185e-09,4,2.5990366339101456e-05,=,2.5990366339101456e-05,681
3103,7,10,6.770530092126137e-08,),1.1073680492544591e-13,8,0.0007062052609398961,=,0.0007062052609398961,681
3104,18,21,6.742750002786124e-08,c,7.273431162913013e-11,13,0.9928463101387024,c,5.085487586597992e-10,681
3105,34,36,0.0,C,0.0,0,0.0,<bos>,0.0,681
3106,37,39,9.967845324139505e-33,),1.401298464324817e-45,37,9.967845324139505e-33,(,0.0,681
3107,23,41,3.2228898254366693e-34,n,2.981377967781129e-35,39,6.1652161870099824e-24,),6.16600149804113e-24,681
3108,6,9,2.9748819878451085e-26,C,1.1916003913720565e-29,7,3.479547439338462e-23,=,3.479547439338462e-23,682
3109,18,21,2.2569160082475115e-11,C,5.602311827336906e-14,19,1.0791600502102483e-08,=,1.0791600502102483e-08,682
3110,29,32,4.957494681434582e-08,C,2.1755147596586033e-12,30,1.8013290628005052e-06,=,1.8013290628005052e-06,682
3111,35,45,1.2191296639625909e-42,C,0.0,38,4.005476298184675e-27,3,4.007215412924457e-27,682
3112,16,50,7.993094897074116e-08,c,1.4731867281625455e-07,48,0.013487694784998894,=,0.014768223278224468,682
3113,20,23,6.45990628280404e-32,C,3.349548193794069e-35,18,1.9817736579682927e-19,C,1.1968298517957931e-22,683
3114,28,30,1.1031042495575832e-32,c,1.2209986598023687e-37,28,1.1031042495575832e-32,(,0.0,683
3115,16,37,0.0,c,0.0,0,0.0,<bos>,0.0,683
3116,4,7,1.0057101462734863e-05,C,8.016576430236455e-06,2,5.587648774962872e-05,N,2.9914377591921948e-05,684
3117,14,17,4.2352337459306e-07,C,4.423508670470255e-08,15,4.456643182493281e-06,=,4.456643182493281e-06,684
3118,12,19,0.0003622891381382942,c,0.0002388347202213481,9,0.8468626141548157,n,0.0002985885657835752,684
3119,29,31,2.108688702958635e-24,C,4.0265913466857614e-25,29,2.108688702958635e-24,(,0.0,684
3120,32,34,1.0133767662669371e-27,),7.174908146591561e-35,32,1.0133767662669371e-27,(,0.0,684
3121,25,36,0.0,c,0.0,0,0.0,<bos>,0.0,684
3122,3,5,0.13645480573177338,C,0.07266402989625931,3,0.13645480573177338,(,0.0,685
3123,6,8,8.132706170727033e-06,),4.271676061762264e-06,6,8.132706170727033e-06,(,0.0,685
3124,18,30,0.00010507591650821269,c,0.00015341868856921792,20,0.19705748558044434,#,0.22646822035312653,685
3125,12,33,1.381193445205986e-12,C,5.961101515969966e-15,31,0.999366819858551,o,0.999366819858551,685
3126,41,43,0.9173924326896667,C,1.4083351151938928e-09,41,0.9173924326896667,(,0.0,685
3127,49,51,0.0,c,0.0,0,0.0,<bos>,0.0,685
3128,39,55,0.11976870894432068,C,3.536810879722907e-07,43,0.6388934850692749,),0.788071870803833,685
3129,4,7,4.895422875961231e-07,C,7.419599512559216e-08,5,4.2338371713412926e-05,=,4.2338371713412926e-05,686
3130,14,25,2.175413705676943e-28,c,6.687128941149909e-30,23,1.0,2,1.0,686
3131,30,32,3.73620468963054e-06,S,0.9999963045120239,29,0.9999963045120239,S,0.0,686
3132,33,36,1.7901433668754407e-09,),3.4778457891349035e-10,31,0.0018689667340368032,C,3.236014345375793e-09,686
3133,3,5,0.13645480573177338,C,0.07266402989625931,3,0.13645480573177338,(,0.0,687
3134,6,8,0.09424706548452377,),0.015184739604592323,6,0.09424706548452377,(,0.0,687
3135,11,14,1.9044510963794892e-06,C,7.427891191014169e-09,9,8.161036021192558e-06,O,1.402090958890767e-07,687
