,position of first of a pair,position of second of a pair,score of first of a pair,token before the pair,score of the token before the pair,position of max score in saliency map,max score in saliency map,max score token,sum of score between pair,which smile
4002,25,28,0.014352581463754177,C,0.006903063040226698,25,0.014352581463754177,(,0.004090093541890383,1108
4003,39,41,1.0,C,1.401298464324817e-45,39,1.0,(,0.0,1108
4004,19,22,9.714099663549192e-11,C,1.9988498356493523e-10,17,2.8216152259119553e-07,2,2.8004127905489895e-09,1109
4005,32,34,0.0,C,0.0,0,0.0,<bos>,0.0,1109
4006,11,14,3.8809083049396755e-27,C,3.744885494745828e-33,11,3.8809083049396755e-27,(,1.521051780271226e-32,1110
4007,10,13,9.914682775011646e-17,C,2.0295199446415313e-20,11,2.6122287666296984e-10,=,2.6122287666296984e-10,1111
4008,21,26,2.493304918971262e-06,C,2.27347207726325e-09,21,2.493304918971262e-06,(,8.68822439770156e-07,1111
4009,32,34,0.0,C,0.0,26,0.9999969005584717,),0.0,1111
4010,16,22,6.326103259534895e-15,C,1.180253061726182e-16,8,6.756911830052559e-08,O,5.071001344530979e-12,1112
4011,24,27,1.5073573899487824e-12,S,7.677909696912621e-11,23,7.677909696912621e-11,S,1.202176466014171e-11,1112
4012,28,31,0.0004482286749407649,),0.004808823578059673,22,0.029343053698539734,),0.0001517593627795577,1112
4013,10,17,4.266712949174689e-06,C,8.972570526566415e-07,15,0.011277483776211739,O,0.011329799890518188,1113
4014,19,22,8.494469884434697e-12,C,5.668553473836546e-11,17,2.729522607936019e-09,),2.2342724892432386e-10,1113
4015,29,31,0.0007988873403519392,C,0.0005276930169202387,15,0.24834758043289185,O,0.0,1113
4016,35,37,7.798956858096062e-07,C,3.154241596803331e-07,15,0.21482059359550476,O,0.0,1113
4017,8,11,5.599847696657889e-09,C,1.0008630243216275e-14,8,5.599847696657889e-09,(,2.2026592355617325e-11,1114
4018,19,23,0.00014487428416032344,N,5.723108529309684e-07,15,0.0019152179593220353,2,4.733796288292069e-07,1114
4019,25,28,5.107838063622694e-08,C,4.4677722854657986e-08,19,0.6202696561813354,(,1.1114760667396695e-08,1114
4020,34,38,1.4612925849334904e-20,C,3.203147942641547e-28,15,0.9999942779541016,2,1.5177348550567548e-24,1114
4021,5,7,7.712630031164736e-05,C,6.737825970049016e-06,2,0.0008645824855193496,N,0.0,1115
4022,15,18,1.6678074477027849e-09,C,7.179854719652212e-07,13,1.8248185369884595e-05,1,1.0976652475847004e-07,1115
4023,20,22,0.011133668944239616,N,0.01917400024831295,11,0.07729477435350418,=,0.0,1115
4024,25,32,3.697540159919299e-05,1,0.9999614953994751,24,0.9999614953994751,1,3.604774860832549e-07,1115
4025,34,37,2.649933258122659e-15,C,8.806787899851357e-16,24,2.22080348066811e-06,1,7.835595020044828e-12,1115
4026,10,16,8.435607073975504e-11,C,4.3463279850164405e-12,14,6.158117571430921e-09,1,6.98322732972656e-09,1116
4027,22,24,4.571430780497927e-20,C,2.0703945576229563e-19,15,1.0,F,0.0,1116
4028,28,32,1.4172533659326482e-22,C,2.8105176567500597e-27,15,1.0,F,1.3060313107585996e-24,1116
4029,35,37,3.7987268797223805e-07,N,0.0010185402352362871,34,0.0010185402352362871,N,0.0,1116
4030,39,41,6.11547687490166e-11,C,1.4169729842597456e-12,15,0.9999953508377075,F,0.0,1116
4031,12,15,1.1222082802184443e-24,S,1.6845292775276885e-19,11,1.6845292775276885e-19,S,4.02326161410863e-24,1117
4032,16,19,1.921393533166338e-08,),5.7037862433162445e-08,17,1.941221796641912e-07,=,1.941221796641912e-07,1117
4033,18,20,7.594117175380166e-12,C,2.9516625588144052e-08,8,3.853925534258451e-08,O,0.0,1118
4034,26,28,1.8453781649441225e-06,C,1.1454267756505487e-08,10,0.9999896287918091,2,0.0,1118
4035,4,7,4.1213966918071665e-13,S,2.2435796710046363e-12,5,3.0307496963477565e-12,N,3.0307496963477565e-12,1119
4036,8,11,3.167080330349278e-28,),5.925313370599848e-27,3,4.260267477511297e-25,S,7.178574533682931e-28,1119
4037,19,24,1.374289581690391e-06,C,3.5537006670693927e-09,1,0.0037923194468021393,O,1.0792178954943665e-06,1119
4038,26,29,9.136375211937775e-09,C,1.4706234494066273e-11,19,0.9982824325561523,(,3.6988503080738477e-13,1119
4039,38,41,6.1122741499275435e-06,C,2.8261968054721365e-06,39,9.045602200785652e-05,S,9.045602200785652e-05,1119
4040,15,18,8.782225222603302e-07,C,9.16444550966844e-05,13,0.5603930950164795,N,1.4843068356640288e-06,1120
4041,20,23,8.546428004233595e-34,C,1.6662118718099292e-35,21,5.85656536830105e-14,=,5.85656536830105e-14,1120
4042,33,37,1.6193583860513172e-06,C,1.0346343337630515e-08,18,7.267382170539349e-05,),1.622490941599608e-08,1120
4043,39,42,2.8223777093216995e-08,S,3.520910141219247e-08,40,5.206450168770971e-07,=,5.206450168770971e-07,1120
4044,43,45,1.5465933658627573e-29,),2.3017542962547343e-30,38,2.1730461449740543e-24,S,0.0,1120
4045,4,6,0.031110119074583054,C,0.003509698435664177,4,0.031110119074583054,(,0.0,1121
4046,9,12,1.170125736756067e-13,C,9.467340191020518e-16,10,3.630420053468697e-08,=,3.630420053468697e-08,1121
4047,16,19,1.3320528348896613e-28,C,1.1138263559747156e-34,17,2.1651693408569875e-16,=,2.1651693408569875e-16,1121
4048,27,29,0.0,C,0.0,0,0.0,<bos>,0.0,1121
4049,4,7,9.827431763999553e-18,N,4.5616175868904135e-15,3,4.5616175868904135e-15,N,1.4118465763971359e-22,1122
4050,9,12,2.5774767900648207e-24,C,2.1131373164777236e-28,7,6.960513096396914e-17,),2.5181325856456725e-18,1122
4051,19,22,3.5992892694070022e-12,N,1.7229386628514476e-07,18,1.7229386628514476e-07,N,4.7631701778324056e-14,1122
4052,24,27,4.232751678046043e-07,C,2.967491141703249e-08,19,0.019360821694135666,(,6.652493084402522e-06,1122
4053,33,35,0.6013298034667969,C,8.320018423546571e-06,33,0.6013298034667969,(,0.0,1122
4054,15,17,0.016726424917578697,C,2.4154112452379195e-06,15,0.016726424917578697,(,0.0,1123
4055,13,20,2.0775946935058798e-11,C,2.386838014560577e-13,18,8.33166247105055e-09,=,1.3196718384733686e-08,1123
4056,23,26,7.036150782369077e-05,C,4.3265185922791716e-06,21,0.00022305126185528934,N,5.2197108743712306e-05,1123
4057,30,33,3.831069372872177e-14,C,6.80969718441803e-20,31,9.562883389888435e-14,=,9.562883389888435e-14,1123
4058,39,41,4.84120254995446e-09,C,1.8854771910437051e-10,35,0.9993062019348145,1,0.0,1123
4059,3,5,4.754805490309044e-13,C,1.837177404903135e-16,1,0.9556530714035034,F,0.0,1124
4060,6,8,4.1779353787067385e-15,),4.940758851443858e-15,5,4.940758851443858e-15,),0.0,1124
4061,18,22,3.8787521317848583e-17,C,4.262266746867966e-25,9,1.8249536992698268e-08,O,1.0822113141872118e-16,1124
4062,26,29,3.137513999718067e-07,C,4.691994622690876e-12,22,0.009007205255329609,),2.2509743757836986e-07,1124
4063,35,39,1.6673530112143453e-08,C,2.2113967727583218e-15,18,0.9996180534362793,(,7.219765150306978e-13,1124
4064,40,42,0.0,),0.0,0,0.0,<bos>,0.0,1124
4065,15,19,9.402139440270463e-13,C,4.220947711768312e-15,5,2.5369272654840458e-12,O,2.229499137390567e-13,1125
4066,22,24,2.5155468392767943e-05,N,0.031332697719335556,21,0.031332697719335556,N,0.0,1125
4067,26,29,1.1518682674349634e-09,C,3.40461505017077e-15,27,1.5070908432335273e-07,=,1.5070908432335273e-07,1125
4068,34,37,7.508939997569186e-11,C,2.5770857670082137e-11,35,1.5206866876837921e-09,=,1.5206866876837921e-09,1125
4069,19,22,1.4828312189241188e-10,C,4.078941628904431e-07,18,4.078941628904431e-07,C,2.0859120297700429e-07,1126
4070,32,36,0.0006552055128850043,C,0.0006232886807993054,10,0.17785349488258362,S,0.00014809683489147574,1126
4071,39,42,3.8858100764871395e-12,C,1.7501057266478432e-16,10,3.610050782754115e-07,S,3.3486540772952253e-19,1126
4072,21,24,1.8596141160287516e-07,C,4.082689872215112e-17,18,0.9999997615814209,#,1.650038075494472e-20,1127
4073,28,31,5.458609066769364e-16,C,2.7895566008136163e-18,18,0.999997615814209,#,3.691435427711e-17,1127
4074,10,15,0.042684342712163925,C,0.022631751373410225,2,0.06860862672328949,O,0.1176089495420456,1128
4075,17,20,1.9539887963953076e-14,C,5.954417684862301e-16,17,1.9539887963953076e-14,(,7.245198805326276e-15,1128
4076,26,30,0.0004985650884918869,N,0.010318044573068619,25,0.010318044573068619,N,0.0007489101844839752,1128
4077,6,9,5.7574626055636725e-28,S,4.987031224425573e-25,5,4.987031224425573e-25,S,3.0037419710245534e-27,1129
4078,10,13,1.5254772768236304e-20,),2.646195369762031e-20,9,2.646195369762031e-20,),7.4520976034715025e-22,1129
4079,22,24,0.0,C,0.0,0,0.0,<bos>,0.0,1129
4080,15,21,5.641804818878882e-07,C,1.0001181216523491e-08,17,1.0883355571422726e-05,C,2.20558576984331e-05,1130
4081,23,26,2.366096305195242e-05,C,0.00046891780220903456,15,0.0008335767779499292,(,6.0756097809644416e-05,1130
4082,8,10,7.602492928526772e-07,C,1.23454572297559e-17,8,7.602492928526772e-07,(,0.0,1131
4083,16,18,7.979803058333346e-07,C,1.0071502401842736e-05,15,1.0071502401842736e-05,C,0.0,1131
4084,20,23,2.4009800370095036e-08,C,1.4066848130767085e-08,6,5.9481525482851794e-08,N,3.669178738618939e-09,1131
4085,33,35,3.26356162550099e-38,C,1.805798680335283e-39,28,2.816074505175633e-36,1,0.0,1131
4086,17,22,0.005341784562915564,C,0.0010119235375896096,6,0.0197362769395113,O,0.012938568368554115,1132
4087,26,29,1.2848842823043327e-10,C,1.4635458779133428e-14,22,0.0009430726058781147,),2.4387841746076333e-10,1132
4088,32,34,2.515545302014513e-21,C,7.664771249467853e-25,22,0.9999996423721313,),0.0,1132
4089,11,15,0.599467933177948,C,0.004009355325251818,11,0.599467933177948,(,0.022390253841876984,1133
4090,19,22,5.046951626151014e-14,C,2.5370708030520128e-17,20,7.902588305963576e-11,=,7.902588305963576e-11,1133
4091,29,35,4.6873774098632365e-28,C,8.291926865124846e-33,32,3.400381382081098e-24,1,6.767149400990728e-24,1133
4092,9,12,2.6072444916469366e-15,C,2.5344539318812006e-21,10,5.694797498151383e-12,=,5.694797498151383e-12,1134
4093,14,16,0.001025700126774609,C,0.0001169355382444337,2,0.034046754240989685,1,0.0,1134
4094,24,26,7.886315726273557e-21,C,5.8784037168115374e-24,24,7.886315726273557e-21,(,0.0,1134
4095,6,8,1.0638040066623944e-06,C,7.426392834020135e-11,6,1.0638040066623944e-06,(,0.0,1135
4096,19,22,2.765781381697252e-08,C,2.8050472167251428e-08,17,0.024029964581131935,1,2.741192339783538e-08,1135
4097,24,26,1.1461189615147305e-06,C,2.6276265998603776e-06,7,0.992770254611969,F,0.0,1135
4098,30,33,0.02272965759038925,2,0.727243959903717,29,0.727243959903717,2,3.163844620318601e-12,1135
4099,37,41,1.5208737047522902e-11,N,4.246376514305261e-11,29,2.5917037405065457e-09,2,2.2252701903369143e-09,1135
4100,43,46,9.759592103364412e-07,C,8.647916871495909e-08,44,8.516706293448806e-05,=,8.516706293448806e-05,1135
4101,48,50,3.674335857795086e-07,N,8.587515587521466e-09,48,3.674335857795086e-07,(,0.0,1135
4102,12,15,2.7709584779133626e-27,C,2.2570271330955707e-23,8,5.560240020973437e-22,=,2.2381380164922346e-24,1136
4103,23,27,1.668113145569805e-05,C,0.00038515665801241994,18,0.9254239201545715,1,8.306157724291552e-06,1136
4104,15,17,1.1806696234203151e-20,C,2.202146994997995e-22,9,1.0294846273295191e-19,1,0.0,1137
4105,27,31,2.933382958758557e-08,C,1.1378979557145307e-19,27,2.933382958758557e-08,(,1.8625069987484889e-16,1137
4106,12,15,5.26409227319391e-09,C,3.165621931255913e-11,10,1.8787208091453067e-06,O,1.4319086281272542e-12,1138
4107,19,22,1.570453605381772e-06,C,7.909586763332754e-09,20,0.00500592403113842,=,0.00500592403113842,1138
4108,25,31,1.0275544859439378e-09,C,1.3678517377742252e-14,27,1.0601686881273054e-05,1,1.060250542650465e-05,1138
4109,4,6,0.019834786653518677,C,0.0023143955040723085,4,0.019834786653518677,(,0.0,1139
4110,10,12,0.0005324116791598499,C,0.00011884277046192437,1,0.0015905037289485335,O,0.0,1139
4111,15,17,5.508552021638025e-06,C,6.573370683327084e-07,1,0.07890171557664871,O,0.0,1139
4112,24,27,0.00043616403127089143,C,3.676947017083876e-05,18,0.01587124541401863,S,0.00010021732305176556,1139
4113,15,19,2.7958418566398358e-11,C,6.687265852178825e-08,14,6.687265852178825e-08,C,6.545663921997402e-08,1140
4114,21,24,1.6895954502160748e-07,C,1.6598504544163006e-06,22,2.4224786102422513e-05,=,2.4224786102422513e-05,1140
4115,26,32,4.114488749706879e-09,N,1.8614391805726882e-08,28,4.3813045635943126e-07,1,7.138263526940136e-07,1140
4116,42,46,0.0009901245357468724,C,2.126141707137208e-09,35,0.005784288980066776,1,4.438822088559391e-06,1140
4117,13,17,3.4533655934865237e-07,C,8.732314052623327e-14,13,3.4533655934865237e-07,(,2.0815770981896797e-12,1141
4118,19,22,8.450845004250723e-14,C,5.857359597349898e-10,16,2.1181494336275364e-09,2,7.084053899042431e-10,1141
4119,26,29,5.697848443963647e-24,C,2.1250403203172998e-32,27,1.8671663623823929e-19,=,1.8671663623823929e-19,1141
4120,38,40,4.6505199861712754e-05,C,4.2069993355653423e-07,18,0.00027124444022774696,C,0.0,1141
4121,42,44,2.9194017869826894e-08,C,3.936225997924758e-11,40,0.0003945598436985165,),0.0,1141
4122,7,13,4.2405584708532303e-19,C,1.2117183000768905e-20,9,1.2529700370578212e-06,1,1.252970491805172e-06,1142
4123,15,17,5.129242083151686e-12,N,4.243828066741173e-10,14,4.243828066741173e-10,N,0.0,1142
4124,19,22,5.0956110452178477e-23,C,9.643974449898861e-25,17,1.9098734782056434e-16,),3.1617352987947933e-19,1142
4125,31,36,0.02791227400302887,C,1.1187066775164567e-05,2,0.1745552271604538,1,7.446206291206181e-05,1142
4126,43,45,6.170650530384063e-19,C,3.3636017479519413e-18,36,0.9999706745147705,),0.0,1142
4127,3,5,5.708552297534197e-09,C,5.484229298794745e-17,3,5.708552297534197e-09,(,0.0,1143
4128,6,8,5.482337132010906e-13,),2.75040462627274e-10,5,2.75040462627274e-10,),0.0,1143
4129,15,19,8.535233372126364e-16,C,1.416393671322064e-15,12,1.3561759815193877e-14,N,4.471426179248043e-21,1143
4130,21,24,0.0,C,5.598075261100498e-40,20,5.598075261100498e-40,C,0.0,1143
4131,33,36,0.4561430811882019,C,1.87334550649787e-10,33,0.4561430811882019,(,1.1784406694914651e-07,1143
4132,17,21,0.013805918395519257,C,0.011882143095135689,14,0.23753070831298828,N,0.005129184573888779,1144
4133,32,37,3.2016325235417753e-07,C,1.0828462432277419e-10,22,0.22791814804077148,S,2.1502990499300267e-09,1144
4134,4,6,0.002789510181173682,C,0.0011997041292488575,2,0.004260948859155178,=,0.0,1145
4135,12,15,2.781458476874832e-07,C,1.4024009731272713e-09,10,8.67767994350288e-06,N,3.4655383274184715e-07,1145
4136,18,20,0.021689066663384438,C,0.013707924634218216,14,0.10003508627414703,O,0.0,1145
4137,19,22,3.3464225834833883e-10,N,3.010971170169796e-07,1,0.3896735608577728,Cl,2.5296720274070594e-10,1146
4138,24,27,5.136671662765482e-18,C,7.654494469271753e-18,19,0.9988381266593933,(,8.101591678405973e-16,1146
4139,36,38,1.0760748381244412e-07,C,1.9683452645580246e-09,26,4.836434527533129e-06,O,0.0,1146
4140,6,8,3.573920892563365e-08,C,9.950557711135843e-09,3,6.054097411833936e-06,1,0.0,1147
4141,23,25,0.0,C,0.0,0,0.0,<bos>,0.0,1147
4142,9,15,1.1507075996138863e-15,C,1.2778519781242218e-18,1,1.362478272565193e-11,N,1.8320408124578025e-12,1148
4143,18,21,1.6740592712360413e-22,S,5.828188599897729e-16,17,5.828188599897729e-16,S,4.048203502665546e-23,1148
4144,22,25,5.348032780516654e-12,),7.189046666994381e-12,17,1.6151925283369728e-11,S,1.031951081661639e-13,1148
4145,34,38,0.00012647811672650278,C,4.0262406741931045e-08,15,0.0009548130328767002,),1.0442231541674118e-06,1148
4146,15,18,2.5647909751569387e-07,C,5.0826489683686304e-08,1,0.003402154194191098,O,2.5207040380337276e-05,1149
4147,20,23,1.401298464324817e-45,C,4.716755906346784e-29,19,4.716755906346784e-29,C,2.671295262542399e-41,1149
4148,33,35,0.018699023872613907,C,0.001163103966973722,31,0.03377596661448479,=,0.0,1149
4149,42,44,6.056172008328531e-09,C,1.466132631966488e-10,39,1.6980493455776013e-07,1,0.0,1149
4150,12,16,1.1267584087981675e-11,C,2.6164678995840377e-17,2,1.872928201418489e-10,#,5.023669197648517e-13,1150
4151,19,22,6.449159382125376e-28,S,1.3849396668797507e-23,18,1.3849396668797507e-23,S,7.408958606972907e-29,1150
4152,23,26,1.621269091200972e-12,),4.462137690591783e-12,24,9.532031414183351e-11,=,9.532031414183351e-11,1150
4153,33,35,0.0002717017778195441,C,2.9343960704864003e-05,33,0.0002717017778195441,(,0.0,1150
4154,5,7,7.617193551259782e-13,N,1.3976793084447686e-13,5,7.617193551259782e-13,(,0.0,1151
4155,11,13,1.2452713387393912e-21,C,1.3333645135524106e-28,8,1.8356315274227486e-13,N,0.0,1151
4156,26,29,1.84550140943404e-15,C,5.972389077025077e-16,20,3.0514001935833587e-15,O,1.770101262856761e-16,1151
4157,6,8,0.00011204004840692505,C,1.1089250619988889e-06,4,0.0003854648966807872,N,0.0,1152
4158,16,19,8.442701399102859e-12,C,9.554475266515539e-11,12,1.544978700529498e-09,=,3.2388097759294965e-10,1152
4159,24,31,1.1378565432096366e-06,1,0.478421151638031,28,0.5118983387947083,C,0.5118984580039978,1152
4160,6,8,1.0638040066623944e-06,C,7.426392834020135e-11,6,1.0638040066623944e-06,(,0.0,1153
4161,22,25,1.716932904172446e-14,C,7.52211661994183e-18,23,2.663351006049197e-05,O,2.663351006049197e-05,1153
4162,29,32,8.214848488465694e-27,C,1.0016169995079098e-26,7,1.0,F,2.8614196308091046e-25,1153
4163,41,43,1.3153763789089773e-25,C,8.933453788706873e-32,41,1.3153763789089773e-25,(,0.0,1153
4164,6,8,3.573920892563365e-08,C,9.950557711135843e-09,3,6.054097411833936e-06,1,0.0,1154
4165,11,14,4.047870979378976e-12,N,1.0385882692059978e-12,11,4.047870979378976e-12,(,1.5603087215072447e-18,1154
4166,28,31,0.01800483651459217,C,0.0014786996180191636,14,0.19515076279640198,),0.005589987151324749,1154
4167,3,5,5.708552297534197e-09,C,5.484229298794745e-17,3,5.708552297534197e-09,(,0.0,1155
4168,9,11,1.4908686196929248e-14,C,6.215558666713972e-13,5,0.06587778776884079,),0.0,1155
4169,12,14,2.9040769788934995e-09,),8.036782768190044e-25,12,2.9040769788934995e-09,(,0.0,1155
4170,18,21,1.6950582465458683e-16,C,2.022879477624449e-21,19,1.9524493133360465e-11,=,1.9524493133360465e-11,1155
4171,7,9,0.05960146337747574,N,0.04487553611397743,7,0.05960146337747574,(,0.0,1156
4172,11,13,1.529907119809536e-19,C,4.056904953994496e-24,9,1.6859644875892563e-17,),0.0,1156
4173,23,27,3.6433760072445244e-44,C,1.993293518015983e-16,18,1.0,1,4.203895392974451e-45,1156
4174,29,32,3.98445082483434e-10,C,2.765083084374509e-12,18,0.0007086091209203005,1,1.3742730911592282e-11,1156
4175,4,7,4.718543753841232e-19,C,1.530586898038525e-23,5,4.660141183679808e-18,=,4.660141183679808e-18,1157
4176,17,20,2.3359536961004013e-13,N,1.0137016009589828e-12,16,1.0137016009589828e-12,N,1.8910217342605393e-19,1157
4177,22,25,8.287186936684066e-09,C,9.783106547089915e-10,12,3.089199481109972e-06,2,1.092758793674875e-06,1157
4178,16,19,1.110581069951877e-05,C,0.0010123043321073055,13,0.14556413888931274,O,8.81825314991147e-07,1158
4179,21,24,2.163615961841062e-17,C,2.10349002291193e-17,22,1.519503745051054e-09,=,1.519503745051054e-09,1158
4180,9,15,4.512181055125911e-42,C,2.802596928649634e-45,13,2.6071807159085846e-33,1,2.6071853076833925e-33,1159
4181,19,22,5.089066104288498e-14,C,4.913918325521148e-14,14,0.8975880146026611,F,2.343011852243282e-13,1159
4182,24,28,6.1406648634872415e-24,N,3.4051955043628223e-25,14,1.0,F,7.049758956853756e-19,1159
4183,4,6,0.000611117051448673,C,0.0026801018975675106,2,0.9577205181121826,O,0.0,1160
4184,7,9,1.6276281711302687e-10,),2.583818456969311e-07,6,2.583818456969311e-07,),0.0,1160
4185,16,20,0.0002344675740459934,C,7.069542334647849e-05,18,0.0017450051382184029,N,0.0033017112873494625,1160
4186,28,31,2.0325616534525442e-23,C,1.1606591873757405e-35,29,2.717385344519485e-11,O,2.717385344519485e-11,1160
4187,6,8,3.573920892563365e-08,C,9.950557711135843e-09,3,6.054097411833936e-06,1,0.0,1161
4188,11,14,4.047870979378976e-12,N,1.0385882692059978e-12,11,4.047870979378976e-12,(,1.5603087215072447e-18,1161
4189,18,20,1.4036898813435394e-12,C,8.637749715489917e-08,14,7.40053280878783e-07,),0.0,1161
4190,27,29,5.5568302980545905e-28,C,1.714404873453247e-38,27,5.5568302980545905e-28,(,0.0,1161
4191,14,17,3.711462731791343e-19,C,1.0217786897741697e-16,11,1.625218785505228e-13,S,3.7152929709382545e-16,1162
4192,19,21,0.05396176502108574,N,0.035834237933158875,11,0.07518783211708069,S,0.0,1162
4193,22,27,0.0,C,0.0,25,1.0,#,1.0,1163
4194,30,34,0.0017538926331326365,C,0.00021449962514452636,25,0.022354647517204285,#,0.00015909715148154646,1163
4195,41,43,1.1034973282364469e-11,C,3.98988309058268e-09,25,0.9833820462226868,#,0.0,1163
4196,12,16,1.265966760878568e-15,C,2.6170555286911953e-18,14,2.1554020504174765e-14,=,2.1565397850722284e-14,1164
4197,18,21,1.193967979229429e-34,C,3.6980065045285467e-35,16,2.8505272511677546e-31,),4.240778659962955e-32,1164
4198,34,39,4.563831704854949e-21,C,4.757968697300417e-25,25,1.0,#,9.610183119707176e-23,1164
4199,41,43,5.605193857299268e-45,C,0.0,25,1.0,#,0.0,1164
4200,11,15,2.3905522894551723e-08,C,7.2320212041177e-09,2,0.59162437915802,S,9.380934784530837e-08,1165
4201,18,21,2.729130810230629e-10,C,8.560358151499248e-12,2,5.824811566412791e-08,S,1.9755255764586366e-10,1165
4202,26,28,5.0006938181468286e-06,C,4.4951275413041e-06,24,0.0005791598232463002,=,0.0,1165
4203,31,36,3.721458252670118e-09,C,1.9371104826859664e-06,28,1.350875390926376e-05,),2.3679770322360127e-07,1165
4204,38,41,7.509081569878617e-07,C,9.005769243231043e-05,36,0.0012851671781390905,),4.4058194248464133e-07,1165
4205,44,46,0.25167185068130493,C,0.00019013434939552099,44,0.25167185068130493,(,0.0,1165
4206,7,9,2.9408383964231265e-20,C,5.4251973889437756e-17,3,2.8369049392073208e-14,N,0.0,1166
4207,16,19,3.048802118541003e-17,C,4.5638274958498e-15,8,0.9999998807907104,F,6.733427533704977e-17,1166
4208,28,30,0.0,C,0.0,0,0.0,<bos>,0.0,1166
4209,7,10,1.88184971078309e-12,C,2.029455366237519e-15,5,2.424676128279235e-12,=,2.3801071011265388e-15,1167
4210,14,21,6.975938160458384e-10,C,4.998238151490697e-13,10,2.470312665536767e-06,),2.2775608954361815e-08,1167
4211,24,27,1.698697809477366e-14,C,1.0440846104353696e-11,21,2.2031445556791596e-09,),4.849609047674619e-10,1167
4212,32,34,0.9991662502288818,C,5.690785620515726e-09,32,0.9991662502288818,(,0.0,1167
4213,38,40,1.321610598736811e-10,C,4.166826259033307e-11,38,1.321610598736811e-10,(,0.0,1167
4214,11,14,4.105156698516049e-13,N,3.6753848853265936e-09,1,0.9999771118164062,F,8.268728177206544e-14,1168
4215,16,19,8.6071022451506e-06,C,1.4112172266322887e-06,17,3.311178079457022e-05,=,3.311178079457022e-05,1168
4216,22,24,1.099954488381627e-06,C,6.038978881406365e-07,1,0.9994068145751953,F,0.0,1168
4217,3,5,5.708552297534197e-09,C,5.484229298794745e-17,3,5.708552297534197e-09,(,0.0,1169
4218,6,8,5.482337132010906e-13,),2.75040462627274e-10,5,2.75040462627274e-10,),0.0,1169
4219,10,13,9.294926634606905e-16,C,2.893189092706243e-14,11,1.0529244837131913e-10,=,1.0529244837131913e-10,1169
4220,23,27,0.0003301548131275922,C,1.9499309189541236e-07,25,0.014952701516449451,=,0.014952723868191242,1169
4221,29,32,3.0752481117168884e-10,C,1.0551349155290754e-13,23,0.9789450764656067,(,1.9556800623377057e-09,1169
4222,10,17,4.266712949174689e-06,C,8.972570526566415e-07,15,0.011277483776211739,O,0.011329799890518188,1170
4223,24,28,4.32931815397275e-11,N,5.520755768230294e-15,26,3.078994836869242e-07,=,3.0790101845923346e-07,1170
4224,39,44,5.7413577451370656e-05,C,6.201141378170405e-09,31,0.9277662038803101,O,4.578124617182766e-07,1170
4225,15,19,2.7958418566398358e-11,C,6.687265852178825e-08,14,6.687265852178825e-08,C,6.545663921997402e-08,1171
4226,21,24,1.6895954502160748e-07,C,1.6598504544163006e-06,22,2.4224786102422513e-05,=,2.4224786102422513e-05,1171
4227,37,39,0.014527510851621628,C,2.513168353843664e-15,34,0.7530285716056824,1,0.0,1171
4228,13,17,1.3167922308099378e-10,C,4.145209526034967e-26,13,1.3167922308099378e-10,(,7.375894558892335e-20,1172
4229,20,23,1.4065715345214044e-24,C,5.217144855099989e-16,17,2.0550863714631972e-15,),1.4286586537914612e-21,1172
4230,25,27,0.051894526928663254,N,0.06316227465867996,19,0.06526122987270355,C,0.0,1172
4231,34,36,4.031660014927395e-34,C,8.188067186742771e-41,34,4.031660014927395e-34,(,0.0,1172
4232,40,42,0.0,C,0.0,0,0.0,<bos>,0.0,1172
4233,16,19,1.4222133586372365e-06,C,7.112464118108619e-06,2,2.1230069251032546e-05,#,2.447691542784014e-07,1173
4234,25,28,2.177926762669813e-05,C,1.4118550950570352e-07,26,0.0006279826629906893,=,0.0006279826629906893,1173
4235,8,11,0.002867835108190775,C,0.0012254869798198342,8,0.002867835108190775,(,0.00021609377290587872,1174
4236,14,17,1.1902372143435258e-10,S,3.61169668394723e-07,13,3.61169668394723e-07,S,2.8328584270043144e-11,1174
4237,18,21,2.705707447603345e-05,),0.00010592908802209422,13,0.0017748475074768066,S,5.3343210311140865e-06,1174
4238,26,28,0.00011023452680092305,C,3.7072271918958677e-09,13,0.0142827108502388,S,0.0,1174
4239,30,32,1.6180603731874577e-11,N,4.487012428278092e-10,13,0.0003527365915942937,S,0.0,1174
4240,9,11,0.0005149407079443336,C,0.00015969882952049375,1,0.10920066386461258,Br,0.0,1175
4241,19,22,2.633381757877277e-16,C,5.0439177235405384e-15,1,3.4096165890673547e-09,Br,8.367784487574846e-16,1175
4242,3,5,1.4963717814455706e-27,N,4.901229781993079e-28,3,1.4963717814455706e-27,(,0.0,1176
4243,7,10,1.2021578687767987e-34,S,3.342888099941699e-33,6,3.342888099941699e-33,S,5.807827846422544e-34,1176
4244,11,14,5.987047453670262e-19,),1.4506586086646565e-21,11,5.987047453670262e-19,(,1.0904906286883136e-23,1176
4245,20,29,2.353682430111803e-05,C,4.452115263120504e-06,26,0.0003944980271626264,1,0.0005151387886144221,1176
4246,32,35,6.296574302984542e-19,C,2.582859286628757e-25,32,6.296574302984542e-19,(,2.773081806112111e-21,1176
4247,6,8,1.7410914665560995e-07,C,1.5623177418433443e-08,6,1.7410914665560995e-07,(,0.0,1177
4248,16,19,1.5259396122981744e-13,S,6.88298203155302e-12,7,1.2409169691807165e-08,F,7.551526071125636e-11,1177
